source,created_at,text,is_retweet,clean_text,clean_text_with_stopwords
other,Thu Apr 16 13:27:01 +0000 2015,Click here to read this quick story about how I became a Republican: http://t.co/8VHkk32cKC http://t.co/4b5ex6QZyD,False,click read quick story became republican,click here to read this quick story about how i became a republican
other,Thu Dec 03 22:13:35 +0000 2015,"@ZachIronMan Thanks, Zack. Glad to have you on the team.",False,@zachironman thanks zack glad team,@zachironman thanks zack glad to have you on the team
other,Fri Aug 07 11:40:54 +0000 2015,RT @thehill: WATCH: Rubio: God blessed the GOP with candidates; Dems can't even find one  http://t.co/22gJYz5Dz9 #GOPDebate http://t.co/d5c…,True,rt @thehill watch rubio god blessed gop candidates dems even find one gopdebate,rt @thehill watch rubio god blessed the gop with candidates dems can t even find one gopdebate
other,Wed Oct 21 13:28:04 +0000 2015,"In honor of #BackToTheFuture day...

Yesterday is over and we're never going back.
https://t.co/UG4nmTKHhp",False,honor backtothefuture day yesterday never going back,in honor of backtothefuture day yesterday is over and we re never going back
other,Mon Oct 26 22:21:27 +0000 2015,@_ellwalsh Look forward to meeting you!,False,@ ellwalsh look forward meeting,@ ellwalsh look forward to meeting you
other,Wed Jun 03 16:17:00 +0000 2015,"Click here if you agree.

--&gt; http://t.co/Ac5nwgdpBb http://t.co/uKuyYmt44L",False,click agree gt,click here if you agree gt
other,Wed Jun 17 14:00:07 +0000 2015,Show your support on the road and order an official bumper sticker today! Click here --&gt; http://t.co/rBriydApmk,False,show support road order official bumper sticker today click gt,show your support on the road and order an official bumper sticker today click here gt
other,Thu Dec 31 21:18:43 +0000 2015,Look back at our year on the campaign trail with our Top 10 YouTube videos of 2015: https://t.co/X3nuj5xcVN https://t.co/fltcQQM4L0,False,look back year campaign trail top youtube videos,look back at our year on the campaign trail with our top youtube videos of
other,Wed Jun 17 12:43:01 +0000 2015,"A must-watch video. 

Click here now --&gt; http://t.co/QE2GgguIMd http://t.co/JwXpcViSsD",False,must watch video click gt,a must watch video click here now gt
other,Wed Oct 14 20:38:40 +0000 2015,@courtneysloane @CheltseaLane Glad to have you guys on the team. Hopefully you like whatever you ordered!,False,@courtneysloane @cheltsealane glad guys team hopefully like whatever ordered,@courtneysloane @cheltsealane glad to have you guys on the team hopefully you like whatever you ordered
other,Tue Dec 01 18:27:50 +0000 2015,Congress trying to add the Export-Import Bank as an earmark to an unrelated highway bill. I am opposed to reviving Ex-Im corporate welfare.,False,congress trying add export import bank earmark unrelated highway bill opposed reviving ex im corporate welfare,congress trying to add the export import bank as an earmark to an unrelated highway bill i am opposed to reviving ex im corporate welfare
other,Tue Jul 28 15:35:53 +0000 2015,RT @TeamMarco: .@marcorubio talking with supporters @FurmanU after a foreign policy forum hosted by @APPSUSA http://t.co/dBdRl2U8Vm,True,rt @teammarco @marcorubio talking supporters @furmanu foreign policy forum hosted @appsusa,rt @teammarco @marcorubio talking with supporters @furmanu after a foreign policy forum hosted by @appsusa
other,Wed Jun 17 02:21:01 +0000 2015,"We can't let our enemies return to the battlefield.

Click here if you agree: http://t.co/FG7qqlahM7 http://t.co/TLsE5N5zbG",False,let enemies return battlefield click agree,we can t let our enemies return to the battlefield click here if you agree
other,Thu Sep 17 02:31:59 +0000 2015,"Rubio Impressing GOP, Scaring Democrats So Far http://t.co/R7SyKGVVnK #CNNDebate #GOPDebate",False,rubio impressing gop scaring democrats far cnndebate gopdebate,rubio impressing gop scaring democrats so far cnndebate gopdebate
other,Tue Dec 15 20:34:08 +0000 2015,"@marylizny Thanks! Looking forward to it, Mary.",False,@marylizny thanks looking forward mary,@marylizny thanks looking forward to it mary
other,Mon Apr 06 21:36:41 +0000 2015,@RockyGamas93 Thank you so much!,False,@rockygamas thank much,@rockygamas thank you so much
other,Fri Jul 24 19:39:01 +0000 2015,"Have you entered our Cleveland debate contest?

What are you waiting for? Click here now --&gt; http://t.co/0KOmwRP9az http://t.co/3mtcxV4Y5S",False,entered cleveland debate contest waiting click gt,have you entered our cleveland debate contest what are you waiting for click here now gt
other,Wed Dec 16 16:38:29 +0000 2015,RT @OnBackground: Victory Lap in IA this AM after a big debate win. On to NH now! https://t.co/UTnRUDN7Dr,True,rt @onbackground victory lap ia big debate win nh,rt @onbackground victory lap in ia this am after a big debate win on to nh now
other,Fri Dec 04 14:27:38 +0000 2015,"Enter to win a trip to Las Vegas to watch the next GOP Presidential Debate LIVE, in person! https://t.co/UpJYHhVeIS https://t.co/kz5uh9DG6v",False,enter win trip las vegas watch next gop presidential debate live person,enter to win a trip to las vegas to watch the next gop presidential debate live in person
other,Thu Dec 03 20:22:10 +0000 2015,RT @TeamMarco: Our Facebook Q&amp;A on the Obamacare bailout has begun. @jslemrod is ready for your questions: https://t.co/JOsTlanWb1 https://…,True,rt @teammarco facebook q obamacare bailout begun @jslemrod ready questions https,rt @teammarco our facebook q a on the obamacare bailout has begun @jslemrod is ready for your questions https
other,Sat May 30 19:03:00 +0000 2015,"The VA has a rotten core. 

Click here if you agree--&gt; http://t.co/F1MzCdwseJ http://t.co/0HzcvmmgLI",False,va rotten core click agree gt,the va has a rotten core click here if you agree gt
other,Mon Nov 23 14:10:35 +0000 2015,RT @mdwcook: Excited to meet @marcorubio this morning! The 6am wake up call and hour+ roadtrip will be totally worth it! #newamericancentury,True,rt @mdwcook excited meet @marcorubio morning wake call hour roadtrip totally worth newamericancentury,rt @mdwcook excited to meet @marcorubio this morning the am wake up call and hour roadtrip will be totally worth it newamericancentury
other,Fri Jun 26 18:04:47 +0000 2015,"That is the right of our people, not the right of the unelected judges or justices of the Supreme Court.",False,right people right unelected judges justices supreme court,that is the right of our people not the right of the unelected judges or justices of the supreme court
other,Sat Nov 07 17:01:34 +0000 2015,@MendesCabellox MarcoRubio16,False,@mendescabellox marcorubio,@mendescabellox marcorubio
other,Tue Sep 15 15:22:56 +0000 2015,"#FSU fans relax. It was just college football trash talk on sports radio, not serious statement on @meetthepress",False,fsu fans relax college football trash talk sports radio serious statement @meetthepress,fsu fans relax it was just college football trash talk on sports radio not serious statement on @meetthepress
other,Fri May 29 00:15:01 +0000 2015,PLEASE RT: This is what you need to tell your friends about Hillary Clinton: http://t.co/UZXYhI9vbs http://t.co/fqCYOfpbwh,False,please rt need tell friends hillary clinton,please rt this is what you need to tell your friends about hillary clinton
other,Tue May 26 16:58:01 +0000 2015,Do you agree?  Let me know:  http://t.co/F96FbO5Gwg http://t.co/Jw2vA0BEKq,False,agree let know,do you agree let me know
other,Tue Sep 15 14:12:19 +0000 2015,Just saw @MissAmericaSC's answer from Sunday night. She's exactly right. https://t.co/Ycg5xgMtnR,False,saw @missamericasc answer sunday night exactly right,just saw @missamericasc s answer from sunday night she s exactly right
other,Sat Nov 14 01:37:29 +0000 2015,These brutal terrorist attacks against innocent civilians are a reminder of the increasing dangers facing free peoples around the world(2/6),False,brutal terrorist attacks innocent civilians reminder increasing dangers facing free peoples around world,these brutal terrorist attacks against innocent civilians are a reminder of the increasing dangers facing free peoples around the world
other,Wed Oct 21 19:48:08 +0000 2015,"RT @ThePoliticalJPH: I proudly support @marcorubio for President.  He will deliver a positive, powerful message for conservatism in the 21s…",True,rt @thepoliticaljph proudly support @marcorubio president deliver positive powerful message conservatism,rt @thepoliticaljph i proudly support @marcorubio for president he will deliver a positive powerful message for conservatism in the s
other,Mon Jun 22 20:15:00 +0000 2015,"Are you ready for a New American Century?

Click here to join our team today --&gt; http://t.co/7WkBivm7iV",False,ready new american century click join team today gt,are you ready for a new american century click here to join our team today gt
other,Thu May 07 16:14:00 +0000 2015,"The central challenge of our time: To stop the American Dream from slipping away. 

Click here to join me: http://t.co/twUXcVnbSO",False,central challenge time stop american dream slipping away click join,the central challenge of our time to stop the american dream from slipping away click here to join me
other,Mon Sep 14 16:29:23 +0000 2015,"Pres. Obama wants to give the fed govt more control over edu while pumping more money into a failed system. My plan:
https://t.co/Edz8Btp9L3",False,pres obama wants give fed govt control edu pumping money failed system plan,pres obama wants to give the fed govt more control over edu while pumping more money into a failed system my plan
other,Tue Nov 17 21:53:14 +0000 2015,@ChrisCamps76  @_SFRNC Looks good. Now it's time for you to get a Dolphins poster!,False,@chriscamps @ sfrnc looks good time get dolphins poster,@chriscamps @ sfrnc looks good now it s time for you to get a dolphins poster
other,Sun Jul 26 21:16:00 +0000 2015,"As President, I would reimpose sanctions on Iran on day one. 
Click here to watch and join me today --&gt; http://t.co/l8zi2tLxkM",False,president would reimpose sanctions iran day one click watch join today gt,as president i would reimpose sanctions on iran on day one click here to watch and join me today gt
other,Sat Nov 07 17:23:37 +0000 2015,RT @TeamMarcoNV: VIDEO: @marcorubio we are ready for a #NewAmericanCentury and proud to be #TeamMarco! #NVForMarco https://t.co/v14HJ9SdK4,True,rt @teammarconv video @marcorubio ready newamericancentury proud teammarco nvformarco,rt @teammarconv video @marcorubio we are ready for a newamericancentury and proud to be teammarco nvformarco
other,Sat Aug 08 20:48:51 +0000 2015,"Snapchat Stories: Redstate Gathering and Meet The Press.
https://t.co/8vGRsdWway",False,snapchat stories redstate gathering meet press,snapchat stories redstate gathering and meet the press
other,Wed May 13 14:51:35 +0000 2015,We need a president who will set forth a doctrine for the exercise of American influence in the world. (3 of 11),False,need president set forth doctrine exercise american influence world,we need a president who will set forth a doctrine for the exercise of american influence in the world of
other,Tue Dec 29 00:17:39 +0000 2015,@deejay_lambeth Hope you like it! Thanks for the support.,False,@deejay lambeth hope like thanks support,@deejay lambeth hope you like it thanks for the support
